"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/15/2020","AQS","360910004","1","0.038","ppm","35","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"02/16/2020","AQS","360910004","1","0.031","ppm","29","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"02/17/2020","AQS","360910004","1","0.042","ppm","39","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"02/18/2020","AQS","360910004","1","0.037","ppm","34","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"02/19/2020","AQS","360910004","1","0.042","ppm","39","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"02/20/2020","AQS","360910004","1","0.041","ppm","38","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"02/21/2020","AQS","360910004","1","0.043","ppm","40","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"02/22/2020","AQS","360910004","1","0.043","ppm","40","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"02/23/2020","AQS","360910004","1","0.048","ppm","44","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"02/24/2020","AQS","360910004","1","0.05","ppm","46","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"02/25/2020","AQS","360910004","1","0.049","ppm","45","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"02/26/2020","AQS","360910004","1","0.036","ppm","33","STILLWATER","14","82.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"02/27/2020","AQS","360910004","1","0.041","ppm","38","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"02/28/2020","AQS","360910004","1","0.042","ppm","39","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"02/29/2020","AQS","360910004","1","0.036","ppm","33","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/01/2020","AQS","360910004","1","0.042","ppm","39","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/02/2020","AQS","360910004","1","0.038","ppm","35","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/03/2020","AQS","360910004","1","0.044","ppm","41","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/04/2020","AQS","360910004","1","0.04","ppm","37","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/05/2020","AQS","360910004","1","0.037","ppm","34","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/06/2020","AQS","360910004","1","0.038","ppm","35","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/07/2020","AQS","360910004","1","0.041","ppm","38","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/08/2020","AQS","360910004","1","0.046","ppm","43","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/09/2020","AQS","360910004","1","0.051","ppm","47","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/10/2020","AQS","360910004","1","0.037","ppm","34","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/11/2020","AQS","360910004","1","0.036","ppm","33","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/12/2020","AQS","360910004","1","0.034","ppm","31","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/13/2020","AQS","360910004","1","0.039","ppm","36","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/14/2020","AQS","360910004","1","0.037","ppm","34","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/15/2020","AQS","360910004","1","0.041","ppm","38","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/16/2020","AQS","360910004","1","0.042","ppm","39","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/17/2020","AQS","360910004","1","0.034","ppm","31","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/18/2020","AQS","360910004","1","0.044","ppm","41","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/19/2020","AQS","360910004","1","0.036","ppm","33","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/20/2020","AQS","360910004","1","0.034","ppm","31","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/21/2020","AQS","360910004","1","0.038","ppm","35","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/22/2020","AQS","360910004","1","0.038","ppm","35","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/23/2020","AQS","360910004","1","0.039","ppm","36","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/24/2020","AQS","360910004","1","0.039","ppm","36","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/25/2020","AQS","360910004","1","0.041","ppm","38","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/26/2020","AQS","360910004","1","0.045","ppm","42","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/27/2020","AQS","360910004","1","0.038","ppm","35","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/28/2020","AQS","360910004","1","0.033","ppm","31","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/29/2020","AQS","360910004","1","0.04","ppm","37","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/30/2020","AQS","360910004","1","0.037","ppm","34","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"03/31/2020","AQS","360910004","1","0.039","ppm","36","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/01/2020","AQS","360910004","1","0.045","ppm","42","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/02/2020","AQS","360910004","1","0.036","ppm","33","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/03/2020","AQS","360910004","1","0.035","ppm","32","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/04/2020","AQS","360910004","1","0.04","ppm","37","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/05/2020","AQS","360910004","1","0.037","ppm","34","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/06/2020","AQS","360910004","1","0.042","ppm","39","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/07/2020","AQS","360910004","1","0.048","ppm","44","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/08/2020","AQS","360910004","1","0.045","ppm","42","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/09/2020","AQS","360910004","1","0.041","ppm","38","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/10/2020","AQS","360910004","1","0.036","ppm","33","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/11/2020","AQS","360910004","1","0.045","ppm","42","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/12/2020","AQS","360910004","1","0.05","ppm","46","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/13/2020","AQS","360910004","1","0.045","ppm","42","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/14/2020","AQS","360910004","1","0.045","ppm","42","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/15/2020","AQS","360910004","1","0.045","ppm","42","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/16/2020","AQS","360910004","1","0.041","ppm","38","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/17/2020","AQS","360910004","1","0.046","ppm","43","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/18/2020","AQS","360910004","1","0.045","ppm","42","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/19/2020","AQS","360910004","1","0.051","ppm","47","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/20/2020","AQS","360910004","1","0.045","ppm","42","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/21/2020","AQS","360910004","1","0.042","ppm","39","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/22/2020","AQS","360910004","1","0.046","ppm","43","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/23/2020","AQS","360910004","1","0.049","ppm","45","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/24/2020","AQS","360910004","1","0.043","ppm","40","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/25/2020","AQS","360910004","1","0.051","ppm","47","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/26/2020","AQS","360910004","1","0.042","ppm","39","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/27/2020","AQS","360910004","1","0.037","ppm","34","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/28/2020","AQS","360910004","1","0.043","ppm","40","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/29/2020","AQS","360910004","1","0.046","ppm","43","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"04/30/2020","AQS","360910004","1","0.039","ppm","36","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/01/2020","AQS","360910004","1","0.037","ppm","34","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/02/2020","AQS","360910004","1","0.044","ppm","41","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/03/2020","AQS","360910004","1","0.053","ppm","49","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/04/2020","AQS","360910004","1","0.033","ppm","31","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/05/2020","AQS","360910004","1","0.038","ppm","35","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/06/2020","AQS","360910004","1","0.041","ppm","38","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/07/2020","AQS","360910004","1","0.045","ppm","42","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/08/2020","AQS","360910004","1","0.039","ppm","36","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/09/2020","AQS","360910004","1","0.034","ppm","31","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/10/2020","AQS","360910004","1","0.044","ppm","41","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/11/2020","AQS","360910004","1","0.037","ppm","34","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/12/2020","AQS","360910004","1","0.041","ppm","38","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/13/2020","AQS","360910004","1","0.042","ppm","39","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/14/2020","AQS","360910004","1","0.051","ppm","47","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/15/2020","AQS","360910004","1","0.046","ppm","43","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/16/2020","AQS","360910004","1","0.038","ppm","35","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/17/2020","AQS","360910004","1","0.042","ppm","39","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/18/2020","AQS","360910004","1","0.041","ppm","38","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/19/2020","AQS","360910004","1","0.043","ppm","40","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/20/2020","AQS","360910004","1","0.044","ppm","41","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/21/2020","AQS","360910004","1","0.053","ppm","49","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/22/2020","AQS","360910004","1","0.048","ppm","44","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/23/2020","AQS","360910004","1","0.045","ppm","42","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/24/2020","AQS","360910004","1","0.042","ppm","39","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/25/2020","AQS","360910004","1","0.035","ppm","32","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/26/2020","AQS","360910004","1","0.053","ppm","49","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/27/2020","AQS","360910004","1","0.052","ppm","48","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/28/2020","AQS","360910004","1","0.026","ppm","24","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/29/2020","AQS","360910004","1","0.037","ppm","34","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/30/2020","AQS","360910004","1","0.039","ppm","36","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"05/31/2020","AQS","360910004","1","0.03","ppm","28","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"06/01/2020","AQS","360910004","1","0.032","ppm","30","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"06/02/2020","AQS","360910004","1","0.042","ppm","39","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"06/03/2020","AQS","360910004","1","0.046","ppm","43","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"06/04/2020","AQS","360910004","1","0.048","ppm","44","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"06/05/2020","AQS","360910004","1","0.047","ppm","44","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"06/06/2020","AQS","360910004","1","0.046","ppm","43","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"06/07/2020","AQS","360910004","1","0.025","ppm","23","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"06/08/2020","AQS","360910004","1","0.026","ppm","24","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"06/09/2020","AQS","360910004","1","0.043","ppm","40","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"06/10/2020","AQS","360910004","1","0.048","ppm","44","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"06/11/2020","AQS","360910004","1","0.037","ppm","34","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"06/26/2020","AQS","360910004","1","0.042","ppm","39","STILLWATER","14","82.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"06/27/2020","AQS","360910004","1","0.039","ppm","36","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"06/28/2020","AQS","360910004","1","0.03","ppm","28","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"06/29/2020","AQS","360910004","1","0.035","ppm","32","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"06/30/2020","AQS","360910004","1","0.038","ppm","35","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/01/2020","AQS","360910004","1","0.028","ppm","26","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/02/2020","AQS","360910004","1","0.029","ppm","27","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/03/2020","AQS","360910004","1","0.021","ppm","19","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/04/2020","AQS","360910004","1","0.035","ppm","32","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/05/2020","AQS","360910004","1","0.035","ppm","32","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/06/2020","AQS","360910004","1","0.04","ppm","37","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/07/2020","AQS","360910004","1","0.051","ppm","47","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/08/2020","AQS","360910004","1","0.049","ppm","45","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/09/2020","AQS","360910004","1","0.057","ppm","58","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/10/2020","AQS","360910004","1","0.028","ppm","26","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/11/2020","AQS","360910004","1","0.046","ppm","43","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/12/2020","AQS","360910004","1","0.031","ppm","29","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/13/2020","AQS","360910004","1","0.036","ppm","33","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/14/2020","AQS","360910004","1","0.024","ppm","22","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/15/2020","AQS","360910004","1","0.034","ppm","31","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/16/2020","AQS","360910004","1","0.032","ppm","30","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/17/2020","AQS","360910004","1","0.04","ppm","37","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/18/2020","AQS","360910004","1","0.047","ppm","44","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/19/2020","AQS","360910004","1","0.051","ppm","47","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/20/2020","AQS","360910004","1","0.041","ppm","38","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/21/2020","AQS","360910004","1","0.029","ppm","27","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
"07/22/2020","AQS","360910004","1","0.025","ppm","23","STILLWATER","17","100.0000","44201","Ozone","10580","Albany-Schenectady-Troy, NY","36","New York","091","Saratoga","43.01209","-73.6489"
