"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/25/2018","AQS","360810124","1","23.9","ppb","22","QUEENS COLLEGE 2","22","92.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"01/26/2018","AQS","360810124","1","47.2","ppb","44","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"01/27/2018","AQS","360810124","1","36.2","ppb","34","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"01/28/2018","AQS","360810124","1","36.2","ppb","34","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"01/29/2018","AQS","360810124","1","23.1","ppb","22","QUEENS COLLEGE 2","19","79.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"01/30/2018","AQS","360810124","1","25.8","ppb","24","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"01/31/2018","AQS","360810124","1","23.8","ppb","22","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/01/2018","AQS","360810124","1","45.4","ppb","42","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/02/2018","AQS","360810124","1","34.4","ppb","32","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/03/2018","AQS","360810124","1","23.2","ppb","22","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/04/2018","AQS","360810124","1","45.9","ppb","42","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/05/2018","AQS","360810124","1","33.2","ppb","31","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/06/2018","AQS","360810124","1","48.6","ppb","45","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/07/2018","AQS","360810124","1","44.7","ppb","42","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/08/2018","AQS","360810124","1","23.8","ppb","22","QUEENS COLLEGE 2","22","92.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/09/2018","AQS","360810124","1","40.5","ppb","38","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/10/2018","AQS","360810124","1","49.3","ppb","46","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/11/2018","AQS","360810124","1","41.2","ppb","39","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/12/2018","AQS","360810124","1","24.2","ppb","23","QUEENS COLLEGE 2","18","75.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/13/2018","AQS","360810124","1","45.7","ppb","42","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/14/2018","AQS","360810124","1","45","ppb","42","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/15/2018","AQS","360810124","1","32.7","ppb","30","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/16/2018","AQS","360810124","1","35.7","ppb","33","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/17/2018","AQS","360810124","1","32.5","ppb","30","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/18/2018","AQS","360810124","1","44.3","ppb","42","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/19/2018","AQS","360810124","1","47.5","ppb","44","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/20/2018","AQS","360810124","1","46","ppb","43","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/21/2018","AQS","360810124","1","43.6","ppb","41","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/22/2018","AQS","360810124","1","13.1","ppb","12","QUEENS COLLEGE 2","22","92.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/23/2018","AQS","360810124","1","26.6","ppb","25","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/24/2018","AQS","360810124","1","25.9","ppb","24","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/25/2018","AQS","360810124","1","36.3","ppb","34","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/26/2018","AQS","360810124","1","50.5","ppb","47","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/27/2018","AQS","360810124","1","42.3","ppb","40","QUEENS COLLEGE 2","19","79.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/28/2018","AQS","360810124","1","54.8","ppb","51","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/01/2018","AQS","360810124","1","57.7","ppb","54","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/02/2018","AQS","360810124","1","18.2","ppb","17","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/03/2018","AQS","360810124","1","9.3","ppb","8","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/04/2018","AQS","360810124","1","8.3","ppb","8","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/06/2018","AQS","360810124","1","37.8","ppb","35","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/07/2018","AQS","360810124","1","16.7","ppb","15","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/08/2018","AQS","360810124","1","28.5","ppb","26","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/09/2018","AQS","360810124","1","21","ppb","20","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/10/2018","AQS","360810124","1","18.6","ppb","17","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/11/2018","AQS","360810124","1","19.1","ppb","18","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/12/2018","AQS","360810124","1","23.3","ppb","22","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/13/2018","AQS","360810124","1","24.8","ppb","23","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/14/2018","AQS","360810124","1","21.4","ppb","20","QUEENS COLLEGE 2","18","75.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/15/2018","AQS","360810124","1","21.5","ppb","20","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/17/2018","AQS","360810124","1","14.4","ppb","13","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/18/2018","AQS","360810124","1","46","ppb","43","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/19/2018","AQS","360810124","1","49.8","ppb","46","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/20/2018","AQS","360810124","1","33.3","ppb","31","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/21/2018","AQS","360810124","1","16.2","ppb","15","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/22/2018","AQS","360810124","1","28.3","ppb","26","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/23/2018","AQS","360810124","1","33.4","ppb","31","QUEENS COLLEGE 2","22","92.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/24/2018","AQS","360810124","1","20.3","ppb","19","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/25/2018","AQS","360810124","1","15.5","ppb","14","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/26/2018","AQS","360810124","1","40.9","ppb","38","QUEENS COLLEGE 2","20","83.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/27/2018","AQS","360810124","1","53.1","ppb","50","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/28/2018","AQS","360810124","1","38.3","ppb","36","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/29/2018","AQS","360810124","1","40","ppb","38","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/30/2018","AQS","360810124","1","39.5","ppb","37","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/31/2018","AQS","360810124","1","18","ppb","17","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/01/2018","AQS","360810124","1","22.4","ppb","21","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/02/2018","AQS","360810124","1","40.9","ppb","38","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/03/2018","AQS","360810124","1","42.4","ppb","40","QUEENS COLLEGE 2","21","88.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/04/2018","AQS","360810124","1","35.2","ppb","33","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/05/2018","AQS","360810124","1","18.2","ppb","17","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/06/2018","AQS","360810124","1","39.3","ppb","37","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/07/2018","AQS","360810124","1","10.9","ppb","9","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/08/2018","AQS","360810124","1","9.4","ppb","8","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/09/2018","AQS","360810124","1","22.5","ppb","21","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/10/2018","AQS","360810124","1","27.6","ppb","25","QUEENS COLLEGE 2","19","79.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/11/2018","AQS","360810124","1","48","ppb","45","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/12/2018","AQS","360810124","1","53.1","ppb","50","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/13/2018","AQS","360810124","1","29.5","ppb","27","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/14/2018","AQS","360810124","1","35.2","ppb","33","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/15/2018","AQS","360810124","1","6","ppb","6","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/16/2018","AQS","360810124","1","14.8","ppb","13","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/17/2018","AQS","360810124","1","17","ppb","16","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/18/2018","AQS","360810124","1","30.8","ppb","28","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/19/2018","AQS","360810124","1","23.9","ppb","22","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/20/2018","AQS","360810124","1","16.6","ppb","15","QUEENS COLLEGE 2","21","88.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/21/2018","AQS","360810124","1","32.1","ppb","30","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/22/2018","AQS","360810124","1","41.3","ppb","39","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/23/2018","AQS","360810124","1","51.3","ppb","48","QUEENS COLLEGE 2","19","79.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/24/2018","AQS","360810124","1","45.6","ppb","42","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/25/2018","AQS","360810124","1","44.9","ppb","42","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/26/2018","AQS","360810124","1","41.2","ppb","39","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/27/2018","AQS","360810124","1","37.7","ppb","35","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/28/2018","AQS","360810124","1","39","ppb","37","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/29/2018","AQS","360810124","1","14.7","ppb","13","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/30/2018","AQS","360810124","1","28.1","ppb","26","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/01/2018","AQS","360810124","1","68.9","ppb","66","QUEENS COLLEGE 2","20","83.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/02/2018","AQS","360810124","1","38.1","ppb","36","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/03/2018","AQS","360810124","1","62.5","ppb","60","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/04/2018","AQS","360810124","1","43.9","ppb","41","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/05/2018","AQS","360810124","1","26.8","ppb","25","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/06/2018","AQS","360810124","1","22.7","ppb","21","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/07/2018","AQS","360810124","1","26.1","ppb","25","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/08/2018","AQS","360810124","1","29.6","ppb","27","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/09/2018","AQS","360810124","1","32.5","ppb","30","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/10/2018","AQS","360810124","1","40.3","ppb","38","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/11/2018","AQS","360810124","1","41.1","ppb","39","QUEENS COLLEGE 2","19","79.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/12/2018","AQS","360810124","1","13.1","ppb","12","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/13/2018","AQS","360810124","1","7.6","ppb","7","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/14/2018","AQS","360810124","1","23.2","ppb","22","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/15/2018","AQS","360810124","1","32.8","ppb","30","QUEENS COLLEGE 2","21","88.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/16/2018","AQS","360810124","1","14.7","ppb","13","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/17/2018","AQS","360810124","1","44.6","ppb","42","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/18/2018","AQS","360810124","1","33.5","ppb","31","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/19/2018","AQS","360810124","1","22","ppb","21","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/20/2018","AQS","360810124","1","21.1","ppb","20","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/21/2018","AQS","360810124","1","27.1","ppb","25","QUEENS COLLEGE 2","19","79.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/22/2018","AQS","360810124","1","32.9","ppb","30","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/23/2018","AQS","360810124","1","29.7","ppb","27","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"05/24/2018","AQS","360810124","1","30.3","ppb","28","QUEENS COLLEGE 2","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
