,Date,Daily Mean PM2.5 Concentration,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
431,03/17/2020,8.0,33,IS 52,1,100.0,Bronx,40.816,-73.902,03/17/2020,Bronx,123,209,433,1069
432,03/17/2020,7.2,30,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,03/17/2020,Bronx,123,209,433,1069
433,03/18/2020,5.5,23,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,03/18/2020,Bronx,154,363,597,1666
434,03/18/2020,8.7,36,IS 52,1,100.0,Bronx,40.816,-73.902,03/18/2020,Bronx,154,363,597,1666
435,03/18/2020,5.5,23,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,03/18/2020,Bronx,154,363,597,1666
436,03/19/2020,3.7,15,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,03/19/2020,Bronx,191,554,605,2271
437,03/19/2020,5.7,24,IS 52,1,100.0,Bronx,40.816,-73.902,03/19/2020,Bronx,191,554,605,2271
438,03/19/2020,3.5,15,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,03/19/2020,Bronx,191,554,605,2271
439,03/20/2020,8.4,35,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,03/20/2020,Bronx,297,851,884,3155
440,03/20/2020,12.7,52,IS 52,1,100.0,Bronx,40.816,-73.902,03/20/2020,Bronx,297,851,884,3155
441,03/20/2020,8.6,36,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,03/20/2020,Bronx,297,851,884,3155
442,03/21/2020,3.3,14,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,03/21/2020,Bronx,367,1218,1044,4199
443,03/21/2020,4.0,17,IS 52,1,100.0,Bronx,40.816,-73.902,03/21/2020,Bronx,367,1218,1044,4199
444,03/21/2020,4.0,17,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,03/21/2020,Bronx,367,1218,1044,4199
445,03/22/2020,5.3,22,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,03/22/2020,Bronx,606,1824,1276,5475
446,03/22/2020,5.9,25,IS 52,1,100.0,Bronx,40.816,-73.902,03/22/2020,Bronx,606,1824,1276,5475
447,03/22/2020,5.8,24,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,03/22/2020,Bronx,606,1824,1276,5475
448,03/23/2020,1.6,7,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,03/23/2020,Bronx,455,2279,970,6445
449,03/23/2020,4.8,20,IS 52,1,100.0,Bronx,40.816,-73.902,03/23/2020,Bronx,455,2279,970,6445
450,03/23/2020,3.3,14,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,03/23/2020,Bronx,455,2279,970,6445
451,03/24/2020,2.9,12,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,03/24/2020,Bronx,611,2890,1188,7633
452,03/24/2020,3.7,15,IS 52,1,100.0,Bronx,40.816,-73.902,03/24/2020,Bronx,611,2890,1188,7633
453,03/24/2020,3.1,13,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,03/24/2020,Bronx,611,2890,1188,7633
454,03/25/2020,4.5,19,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,03/25/2020,Bronx,838,3728,1770,9403
455,03/25/2020,6.7,28,IS 52,1,100.0,Bronx,40.816,-73.902,03/25/2020,Bronx,838,3728,1770,9403
456,03/25/2020,4.5,19,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,03/25/2020,Bronx,838,3728,1770,9403
457,03/26/2020,5.8,24,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,03/26/2020,Bronx,829,4557,1428,10831
458,03/26/2020,8.6,36,IS 52,1,100.0,Bronx,40.816,-73.902,03/26/2020,Bronx,829,4557,1428,10831
459,03/26/2020,6.1,25,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,03/26/2020,Bronx,829,4557,1428,10831
460,03/27/2020,5.4,23,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,03/27/2020,Bronx,846,5403,1478,12309
461,03/27/2020,6.8,28,IS 52,1,100.0,Bronx,40.816,-73.902,03/27/2020,Bronx,846,5403,1478,12309
462,03/27/2020,6.7,28,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,03/27/2020,Bronx,846,5403,1478,12309
463,03/28/2020,4.4,18,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,03/28/2020,Bronx,901,6304,1529,13838
464,03/28/2020,5.4,23,IS 52,1,100.0,Bronx,40.816,-73.902,03/28/2020,Bronx,901,6304,1529,13838
465,03/28/2020,4.1,17,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,03/28/2020,Bronx,901,6304,1529,13838
466,03/29/2020,1.3,5,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,03/29/2020,Bronx,658,6962,1160,14998
467,03/29/2020,3.0,13,IS 52,1,100.0,Bronx,40.816,-73.902,03/29/2020,Bronx,658,6962,1160,14998
468,03/29/2020,1.1,5,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,03/29/2020,Bronx,658,6962,1160,14998
469,03/30/2020,4.1,17,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,03/30/2020,Bronx,804,7766,1341,16339
470,03/30/2020,8.3,35,IS 52,1,100.0,Bronx,40.816,-73.902,03/30/2020,Bronx,804,7766,1341,16339
471,03/30/2020,4.1,17,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,03/30/2020,Bronx,804,7766,1341,16339
472,03/31/2020,1.9,8,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,03/31/2020,Bronx,1095,8861,1818,18157
473,03/31/2020,4.5,19,IS 52,1,100.0,Bronx,40.816,-73.902,03/31/2020,Bronx,1095,8861,1818,18157
474,03/31/2020,2.7,11,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,03/31/2020,Bronx,1095,8861,1818,18157
475,04/01/2020,3.3,14,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/01/2020,Bronx,1066,9927,1754,19911
476,04/01/2020,5.6,23,IS 52,1,100.0,Bronx,40.816,-73.902,04/01/2020,Bronx,1066,9927,1754,19911
477,04/01/2020,3.7,15,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/01/2020,Bronx,1066,9927,1754,19911
478,04/02/2020,2.1,9,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/02/2020,Bronx,1159,11086,1946,21857
479,04/02/2020,3.4,14,IS 52,1,100.0,Bronx,40.816,-73.902,04/02/2020,Bronx,1159,11086,1946,21857
480,04/02/2020,1.9,8,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/02/2020,Bronx,1159,11086,1946,21857
481,04/03/2020,1.9,8,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/03/2020,Bronx,1229,12315,2108,23965
482,04/03/2020,1.7,7,IS 52,1,100.0,Bronx,40.816,-73.902,04/03/2020,Bronx,1229,12315,2108,23965
483,04/03/2020,2.2,9,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/03/2020,Bronx,1229,12315,2108,23965
484,04/04/2020,3.0,13,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/04/2020,Bronx,1053,13368,1778,25743
485,04/04/2020,3.0,13,IS 52,1,100.0,Bronx,40.816,-73.902,04/04/2020,Bronx,1053,13368,1778,25743
486,04/04/2020,2.4,10,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/04/2020,Bronx,1053,13368,1778,25743
487,04/05/2020,10.4,43,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/05/2020,Bronx,959,14327,1628,27371
488,04/05/2020,11.9,50,IS 52,1,100.0,Bronx,40.816,-73.902,04/05/2020,Bronx,959,14327,1628,27371
489,04/05/2020,8.5,35,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/05/2020,Bronx,959,14327,1628,27371
490,04/06/2020,3.1,13,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/06/2020,Bronx,1021,15348,1996,29367
491,04/06/2020,5.7,24,IS 52,1,100.0,Bronx,40.816,-73.902,04/06/2020,Bronx,1021,15348,1996,29367
492,04/06/2020,3.6,15,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/06/2020,Bronx,1021,15348,1996,29367
493,04/07/2020,4.6,19,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/07/2020,Bronx,1278,16626,2562,31929
494,04/07/2020,6.2,26,IS 52,1,100.0,Bronx,40.816,-73.902,04/07/2020,Bronx,1278,16626,2562,31929
495,04/07/2020,5.1,21,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/07/2020,Bronx,1278,16626,2562,31929
496,04/08/2020,7.5,31,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/08/2020,Bronx,1166,17792,2348,34277
497,04/08/2020,12.0,50,IS 52,1,100.0,Bronx,40.816,-73.902,04/08/2020,Bronx,1166,17792,2348,34277
498,04/08/2020,7.9,33,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/08/2020,Bronx,1166,17792,2348,34277
499,04/09/2020,3.1,13,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/09/2020,Bronx,1368,19160,2637,36914
500,04/09/2020,6.7,28,IS 52,1,100.0,Bronx,40.816,-73.902,04/09/2020,Bronx,1368,19160,2637,36914
501,04/09/2020,3.6,15,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/09/2020,Bronx,1368,19160,2637,36914
502,04/10/2020,2.5,10,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/10/2020,Bronx,1317,20477,2580,39494
503,04/10/2020,2.8,12,IS 52,1,100.0,Bronx,40.816,-73.902,04/10/2020,Bronx,1317,20477,2580,39494
504,04/10/2020,3.6,15,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/10/2020,Bronx,1317,20477,2580,39494
505,04/11/2020,4.1,17,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/11/2020,Bronx,964,21441,2081,41575
506,04/11/2020,4.1,17,IS 52,1,100.0,Bronx,40.816,-73.902,04/11/2020,Bronx,964,21441,2081,41575
507,04/11/2020,5.2,22,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/11/2020,Bronx,964,21441,2081,41575
508,04/12/2020,7.7,32,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/12/2020,Bronx,764,22205,1623,43198
509,04/12/2020,8.7,36,IS 52,1,100.0,Bronx,40.816,-73.902,04/12/2020,Bronx,764,22205,1623,43198
510,04/12/2020,7.7,32,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/12/2020,Bronx,764,22205,1623,43198
511,04/13/2020,3.8,16,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/13/2020,Bronx,1061,23266,2294,45492
512,04/13/2020,8.2,34,IS 52,1,100.0,Bronx,40.816,-73.902,04/13/2020,Bronx,1061,23266,2294,45492
513,04/13/2020,5.4,23,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/13/2020,Bronx,1061,23266,2294,45492
514,04/14/2020,3.1,13,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/14/2020,Bronx,1387,24653,2622,48114
515,04/14/2020,4.7,20,IS 52,1,100.0,Bronx,40.816,-73.902,04/14/2020,Bronx,1387,24653,2622,48114
516,04/14/2020,3.4,14,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/14/2020,Bronx,1387,24653,2622,48114
517,04/15/2020,3.5,15,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/15/2020,Bronx,1279,25932,2939,51053
518,04/15/2020,6.4,27,IS 52,1,100.0,Bronx,40.816,-73.902,04/15/2020,Bronx,1279,25932,2939,51053
519,04/15/2020,4.2,18,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/15/2020,Bronx,1279,25932,2939,51053
520,04/16/2020,3.9,16,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/16/2020,Bronx,1103,27035,2793,53846
521,04/16/2020,5.6,23,IS 52,1,100.0,Bronx,40.816,-73.902,04/16/2020,Bronx,1103,27035,2793,53846
522,04/16/2020,5.0,21,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/16/2020,Bronx,1103,27035,2793,53846
523,04/17/2020,5.2,22,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/17/2020,Bronx,984,28019,2597,56443
524,04/17/2020,9.9,41,IS 52,1,100.0,Bronx,40.816,-73.902,04/17/2020,Bronx,984,28019,2597,56443
525,04/17/2020,5.5,23,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/17/2020,Bronx,984,28019,2597,56443
526,04/18/2020,2.8,12,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/18/2020,Bronx,804,28823,2162,58605
527,04/18/2020,6.5,27,IS 52,1,100.0,Bronx,40.816,-73.902,04/18/2020,Bronx,804,28823,2162,58605
528,04/18/2020,3.1,13,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/18/2020,Bronx,804,28823,2162,58605
529,04/19/2020,5.6,23,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/19/2020,Bronx,549,29372,1707,60312
530,04/19/2020,9.0,38,IS 52,1,100.0,Bronx,40.816,-73.902,04/19/2020,Bronx,549,29372,1707,60312
531,04/19/2020,6.2,26,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/19/2020,Bronx,549,29372,1707,60312
532,04/20/2020,3.1,13,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/20/2020,Bronx,617,29989,2050,62362
533,04/20/2020,5.1,21,IS 52,1,100.0,Bronx,40.816,-73.902,04/20/2020,Bronx,617,29989,2050,62362
534,04/20/2020,3.7,15,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/20/2020,Bronx,617,29989,2050,62362
535,04/21/2020,4.0,17,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/21/2020,Bronx,879,30868,2942,65304
536,04/21/2020,6.6,28,IS 52,1,100.0,Bronx,40.816,-73.902,04/21/2020,Bronx,879,30868,2942,65304
537,04/21/2020,4.4,18,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/21/2020,Bronx,879,30868,2942,65304
538,04/22/2020,2.5,10,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/22/2020,Bronx,791,31659,3084,68388
539,04/22/2020,4.2,18,IS 52,1,100.0,Bronx,40.816,-73.902,04/22/2020,Bronx,791,31659,3084,68388
540,04/22/2020,2.8,12,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/22/2020,Bronx,791,31659,3084,68388
541,04/23/2020,5.6,23,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/23/2020,Bronx,1042,32701,3691,72079
542,04/23/2020,9.5,40,IS 52,1,100.0,Bronx,40.816,-73.902,04/23/2020,Bronx,1042,32701,3691,72079
543,04/23/2020,5.3,22,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/23/2020,Bronx,1042,32701,3691,72079
544,04/24/2020,4.0,17,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/24/2020,Bronx,1482,34183,4800,76879
545,04/24/2020,6.6,28,IS 52,1,100.0,Bronx,40.816,-73.902,04/24/2020,Bronx,1482,34183,4800,76879
546,04/24/2020,4.1,17,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/24/2020,Bronx,1482,34183,4800,76879
547,04/25/2020,5.5,23,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/25/2020,Bronx,787,34970,2967,79846
548,04/25/2020,8.5,35,IS 52,1,100.0,Bronx,40.816,-73.902,04/25/2020,Bronx,787,34970,2967,79846
549,04/25/2020,6.6,28,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/25/2020,Bronx,787,34970,2967,79846
550,04/26/2020,2.7,11,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/26/2020,Bronx,586,35556,2363,82209
551,04/26/2020,5.7,24,IS 52,1,100.0,Bronx,40.816,-73.902,04/26/2020,Bronx,586,35556,2363,82209
552,04/26/2020,2.6,11,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/26/2020,Bronx,586,35556,2363,82209
553,04/27/2020,0.4,2,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/27/2020,Bronx,438,35994,2107,84316
554,04/27/2020,2.0,8,IS 52,1,100.0,Bronx,40.816,-73.902,04/27/2020,Bronx,438,35994,2107,84316
555,04/27/2020,1.2,5,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/27/2020,Bronx,438,35994,2107,84316
556,04/28/2020,3.4,14,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/28/2020,Bronx,606,36600,2938,87254
557,04/28/2020,5.2,22,IS 52,1,100.0,Bronx,40.816,-73.902,04/28/2020,Bronx,606,36600,2938,87254
558,04/28/2020,4.1,17,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/28/2020,Bronx,606,36600,2938,87254
559,04/29/2020,4.7,20,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/29/2020,Bronx,644,37244,2977,90231
560,04/29/2020,7.9,33,IS 52,1,100.0,Bronx,40.816,-73.902,04/29/2020,Bronx,644,37244,2977,90231
561,04/29/2020,4.8,20,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/29/2020,Bronx,644,37244,2977,90231
562,04/30/2020,4.6,19,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,04/30/2020,Bronx,541,37785,2824,93055
563,04/30/2020,9.9,41,IS 52,1,100.0,Bronx,40.816,-73.902,04/30/2020,Bronx,541,37785,2824,93055
564,04/30/2020,5.3,22,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,04/30/2020,Bronx,541,37785,2824,93055
565,05/01/2020,1.4,6,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,05/01/2020,Bronx,665,38450,3694,96749
566,05/01/2020,5.5,23,IS 52,1,100.0,Bronx,40.816,-73.902,05/01/2020,Bronx,665,38450,3694,96749
567,05/01/2020,2.5,10,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,05/01/2020,Bronx,665,38450,3694,96749
568,05/02/2020,2.4,10,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,05/02/2020,Bronx,466,38916,2857,99606
569,05/02/2020,4.5,19,IS 52,1,100.0,Bronx,40.816,-73.902,05/02/2020,Bronx,466,38916,2857,99606
570,05/02/2020,3.3,14,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,05/02/2020,Bronx,466,38916,2857,99606
571,05/03/2020,6.3,26,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,05/03/2020,Bronx,307,39223,1869,101475
572,05/03/2020,7.8,33,IS 52,1,100.0,Bronx,40.816,-73.902,05/03/2020,Bronx,307,39223,1869,101475
573,05/03/2020,6.6,28,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,05/03/2020,Bronx,307,39223,1869,101475
574,05/04/2020,2.1,9,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,05/04/2020,Bronx,253,39476,2001,103476
575,05/04/2020,4.5,19,IS 52,1,100.0,Bronx,40.816,-73.902,05/04/2020,Bronx,253,39476,2001,103476
576,05/04/2020,3.2,13,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,05/04/2020,Bronx,253,39476,2001,103476
577,05/05/2020,1.6,7,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,05/05/2020,Bronx,363,39839,2657,106133
578,05/05/2020,4.3,18,IS 52,1,100.0,Bronx,40.816,-73.902,05/05/2020,Bronx,363,39839,2657,106133
579,05/05/2020,2.4,10,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,05/05/2020,Bronx,363,39839,2657,106133
580,05/06/2020,3.2,13,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,05/06/2020,Bronx,342,40181,2786,108919
581,05/06/2020,5.8,24,IS 52,1,100.0,Bronx,40.816,-73.902,05/06/2020,Bronx,342,40181,2786,108919
582,05/06/2020,3.2,13,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,05/06/2020,Bronx,342,40181,2786,108919
583,05/07/2020,2.3,10,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,05/07/2020,Bronx,352,40533,3078,111997
584,05/07/2020,4.8,20,IS 52,1,100.0,Bronx,40.816,-73.902,05/07/2020,Bronx,352,40533,3078,111997
585,05/07/2020,3.3,14,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,05/07/2020,Bronx,352,40533,3078,111997
586,05/08/2020,2.6,11,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,05/08/2020,Bronx,271,40804,2873,114870
587,05/08/2020,5.6,23,IS 52,1,100.0,Bronx,40.816,-73.902,05/08/2020,Bronx,271,40804,2873,114870
588,05/08/2020,2.4,10,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,05/08/2020,Bronx,271,40804,2873,114870
589,05/09/2020,0.7,3,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,05/09/2020,Bronx,255,41059,2935,117805
590,05/09/2020,2.7,11,IS 52,1,100.0,Bronx,40.816,-73.902,05/09/2020,Bronx,255,41059,2935,117805
591,05/09/2020,1.2,5,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,05/09/2020,Bronx,255,41059,2935,117805
592,05/10/2020,2.7,11,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,05/10/2020,Bronx,237,41296,2140,119945
593,05/10/2020,5.8,24,IS 52,1,100.0,Bronx,40.816,-73.902,05/10/2020,Bronx,237,41296,2140,119945
594,05/10/2020,3.3,14,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,05/10/2020,Bronx,237,41296,2140,119945
595,05/11/2020,2.7,11,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,05/11/2020,Bronx,145,41441,1510,121455
596,05/11/2020,4.9,20,IS 52,1,100.0,Bronx,40.816,-73.902,05/11/2020,Bronx,145,41441,1510,121455
597,05/11/2020,3.7,15,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,05/11/2020,Bronx,145,41441,1510,121455
598,05/12/2020,1.7,7,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,05/12/2020,Bronx,236,41677,2678,124133
599,05/12/2020,4.2,18,IS 52,1,100.0,Bronx,40.816,-73.902,05/12/2020,Bronx,236,41677,2678,124133
600,05/12/2020,2.4,10,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,05/12/2020,Bronx,236,41677,2678,124133
601,05/13/2020,2.8,12,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,05/13/2020,Bronx,303,41980,3338,127471
602,05/13/2020,5.5,23,IS 52,1,100.0,Bronx,40.816,-73.902,05/13/2020,Bronx,303,41980,3338,127471
603,05/13/2020,4.0,17,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,05/13/2020,Bronx,303,41980,3338,127471
604,05/14/2020,6.0,25,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,05/14/2020,Bronx,539,42519,4408,131879
605,05/14/2020,7.2,30,IS 52,1,100.0,Bronx,40.816,-73.902,05/14/2020,Bronx,539,42519,4408,131879
606,05/14/2020,6.6,28,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,05/14/2020,Bronx,539,42519,4408,131879
607,05/15/2020,10.1,42,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,05/15/2020,Bronx,293,42812,3632,135511
608,05/15/2020,12.1,51,IS 52,1,100.0,Bronx,40.816,-73.902,05/15/2020,Bronx,293,42812,3632,135511
609,05/15/2020,11.9,50,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,05/15/2020,Bronx,293,42812,3632,135511
610,05/16/2020,1.2,5,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,05/16/2020,Bronx,210,43022,2861,138372
611,05/16/2020,4.6,19,IS 52,1,100.0,Bronx,40.816,-73.902,05/16/2020,Bronx,210,43022,2861,138372
612,05/16/2020,1.6,7,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,05/16/2020,Bronx,210,43022,2861,138372
613,05/17/2020,0.9,4,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,05/17/2020,Bronx,136,43158,2126,140498
614,05/17/2020,4.0,17,IS 52,1,100.0,Bronx,40.816,-73.902,05/17/2020,Bronx,136,43158,2126,140498
615,05/17/2020,0.8,3,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,05/17/2020,Bronx,136,43158,2126,140498
616,05/18/2020,1.8,8,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,05/18/2020,Bronx,112,43270,2102,142600
617,05/18/2020,4.5,19,IS 52,1,100.0,Bronx,40.816,-73.902,05/18/2020,Bronx,112,43270,2102,142600
618,05/18/2020,1.6,7,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,05/18/2020,Bronx,112,43270,2102,142600
619,05/19/2020,2.5,10,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,05/19/2020,Bronx,148,43418,2682,145282
620,05/19/2020,5.2,22,IS 52,1,100.0,Bronx,40.816,-73.902,05/19/2020,Bronx,148,43418,2682,145282
621,05/19/2020,3.0,13,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,05/19/2020,Bronx,148,43418,2682,145282
622,05/20/2020,1.5,6,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,05/20/2020,Bronx,185,43603,3618,148900
623,05/20/2020,4.4,18,IS 52,1,100.0,Bronx,40.816,-73.902,05/20/2020,Bronx,185,43603,3618,148900
624,05/20/2020,1.6,7,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,05/20/2020,Bronx,185,43603,3618,148900
625,05/21/2020,5.1,21,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,05/21/2020,Bronx,163,43766,3421,152321
626,05/21/2020,7.8,33,IS 52,1,100.0,Bronx,40.816,-73.902,05/21/2020,Bronx,163,43766,3421,152321
627,05/21/2020,4.8,20,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,05/21/2020,Bronx,163,43766,3421,152321
628,05/21/2020,5.9,25,PFIZER LAB SITE,1,100.0,Bronx,40.8679,-73.87809,05/21/2020,Bronx,163,43766,3421,152321
629,05/22/2020,5.4,23,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,05/22/2020,Bronx,155,43921,3518,155839
630,05/22/2020,8.6,36,IS 52,1,100.0,Bronx,40.816,-73.902,05/22/2020,Bronx,155,43921,3518,155839
631,05/22/2020,5.5,23,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,05/22/2020,Bronx,155,43921,3518,155839
632,05/23/2020,0.4,2,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,05/23/2020,Bronx,216,44137,4575,160414
633,05/23/2020,5.8,24,IS 52,1,100.0,Bronx,40.816,-73.902,05/23/2020,Bronx,216,44137,4575,160414
634,05/23/2020,1.4,6,IS 74,1,100.0,Bronx,40.815509999999996,-73.88553,05/23/2020,Bronx,216,44137,4575,160414
635,05/24/2020,4.6,19,MORRISANIA,1,100.0,Bronx,40.836059999999996,-73.92009,05/24/2020,Bronx,110,44247,2445,162859
