"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/06/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"04/07/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","21","88.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"04/08/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"04/09/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"04/10/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"04/11/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"04/12/2020","AQS","360410005","1","0.2","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"04/15/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"04/16/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"04/17/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"04/18/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"04/19/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"04/20/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"04/21/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"04/22/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"04/23/2020","AQS","360410005","1","0.2","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"04/24/2020","AQS","360410005","1","0.3","ppb","0","PISECO LAKE","22","92.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"04/25/2020","AQS","360410005","1","0.2","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"04/26/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"04/27/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"04/28/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","22","92.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"04/29/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","22","92.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"04/30/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/01/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/02/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/03/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/04/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/05/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","21","88.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/06/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/07/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/08/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/09/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/10/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/11/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/12/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","21","88.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/13/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/14/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/15/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/16/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/17/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/18/2020","AQS","360410005","1","-0.1","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/19/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","20","83.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/20/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/22/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/23/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/24/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/25/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/26/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/27/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","21","88.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/28/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/29/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/30/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"05/31/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/01/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/02/2020","AQS","360410005","1","0.3","ppb","0","PISECO LAKE","21","88.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/03/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/04/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/05/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/08/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/09/2020","AQS","360410005","1","0.4","ppb","0","PISECO LAKE","22","92.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/10/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/11/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/12/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/13/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/14/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/15/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/16/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","21","88.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/17/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/18/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/19/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/20/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/21/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/22/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/23/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","21","88.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/24/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/25/2020","AQS","360410005","1","0.2","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/26/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/27/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/28/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/29/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"06/30/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","21","88.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/01/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/02/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/03/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/04/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/05/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/06/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/07/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","20","83.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/08/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/09/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/10/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/11/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/12/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/13/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/14/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","21","88.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/15/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/16/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/17/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/18/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/19/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/20/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/21/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","21","88.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/22/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/23/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/24/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/25/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/26/2020","AQS","360410005","1","0.3","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/27/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/28/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","21","88.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/29/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/30/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"07/31/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/01/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/02/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/03/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/04/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","21","88.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/05/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/06/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/07/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/08/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/09/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/10/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/11/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","21","88.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/12/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/13/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/14/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/15/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/16/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/17/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/18/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/19/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","21","88.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/20/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/21/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/22/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/23/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/24/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/25/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","21","88.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/26/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/27/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/28/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/29/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/30/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"08/31/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","22","92.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"09/01/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"09/02/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"09/03/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"09/04/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"09/05/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"09/06/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"09/07/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"09/08/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","23","96.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"09/09/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"09/10/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"09/11/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"09/12/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"09/13/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"09/14/2020","AQS","360410005","1","0","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"09/15/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","22","92.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"09/16/2020","AQS","360410005","1","0.2","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"09/17/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"09/18/2020","AQS","360410005","1","0.3","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"09/19/2020","AQS","360410005","1","0.2","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"09/20/2020","AQS","360410005","1","0.2","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"09/21/2020","AQS","360410005","1","0.5","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"09/22/2020","AQS","360410005","1","0.2","ppb","0","PISECO LAKE","21","88.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"09/23/2020","AQS","360410005","1","0.3","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
"09/24/2020","AQS","360410005","1","0.1","ppb","0","PISECO LAKE","24","100.0000","42401","Sulfur dioxide","","","36","New York","041","Hamilton","43.44957","-74.51625"
