,Date,Daily Max 1-hour NO2 Concentration,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,CBSA_NAME,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
744,08/10/2020,18.1,17,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,08/10/2020,Erie,69,8987,4022,261706
745,08/10/2020,25.1,24,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,08/10/2020,Erie,69,8987,4022,261706
746,08/11/2020,11.6,10,BUFFALO,20,83.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,08/11/2020,Erie,26,9013,3239,264945
747,08/11/2020,21.2,20,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,08/11/2020,Erie,26,9013,3239,264945
748,08/12/2020,22.6,21,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,08/12/2020,Erie,20,9033,2742,267687
749,08/12/2020,21.2,20,Buffalo Near-Road,19,79.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,08/12/2020,Erie,20,9033,2742,267687
750,08/13/2020,18.8,17,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,08/13/2020,Erie,31,9064,3467,271154
751,08/13/2020,9.4,8,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,08/13/2020,Erie,31,9064,3467,271154
752,08/14/2020,16.7,15,BUFFALO,19,79.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,08/14/2020,Erie,50,9114,3109,274263
753,08/14/2020,8.1,8,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,08/14/2020,Erie,50,9114,3109,274263
754,08/20/2020,17.8,16,BUFFALO,23,96.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,08/20/2020,Erie,81,9364,4163,292647
755,08/20/2020,15.8,14,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,08/20/2020,Erie,81,9364,4163,292647
756,08/21/2020,14.4,13,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,08/21/2020,Erie,49,9413,3703,296350
757,08/21/2020,21.8,20,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,08/21/2020,Erie,49,9413,3703,296350
758,08/22/2020,15.7,14,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,08/22/2020,Erie,52,9465,2255,298605
759,08/22/2020,23.6,22,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,08/22/2020,Erie,52,9465,2255,298605
760,08/23/2020,15.3,14,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,08/23/2020,Erie,26,9491,1452,300057
761,08/23/2020,19.3,18,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,08/23/2020,Erie,26,9491,1452,300057
762,08/24/2020,18.5,17,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,08/24/2020,Erie,55,9546,3320,303377
763,08/24/2020,19.3,18,Buffalo Near-Road,19,79.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,08/24/2020,Erie,55,9546,3320,303377
764,08/25/2020,12.9,11,BUFFALO,20,83.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,08/25/2020,Erie,43,9589,2649,306026
765,08/25/2020,25.9,24,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,08/25/2020,Erie,43,9589,2649,306026
766,08/26/2020,18.6,17,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,08/26/2020,Erie,79,9668,3893,309919
767,08/26/2020,17.1,16,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,08/26/2020,Erie,79,9668,3893,309919
768,08/27/2020,8.3,8,BUFFALO,23,96.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,08/27/2020,Erie,45,9713,4199,314118
769,08/27/2020,10.6,9,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,08/27/2020,Erie,45,9713,4199,314118
770,08/28/2020,14.7,13,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,08/28/2020,Erie,28,9741,3012,317130
771,08/28/2020,18.3,17,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,08/28/2020,Erie,28,9741,3012,317130
772,08/29/2020,7.5,7,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,08/29/2020,Erie,66,9807,3774,320904
773,08/29/2020,6.7,6,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,08/29/2020,Erie,66,9807,3774,320904
774,08/30/2020,13.7,12,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,08/30/2020,Erie,65,9872,2691,323595
775,08/30/2020,6.6,6,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,08/30/2020,Erie,65,9872,2691,323595
776,08/31/2020,10.1,9,BUFFALO,19,79.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,08/31/2020,Erie,75,9947,3839,327434
777,08/31/2020,8.4,8,Buffalo Near-Road,19,79.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,08/31/2020,Erie,75,9947,3839,327434
778,09/01/2020,8.3,8,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/01/2020,Erie,70,10017,4364,331798
779,09/01/2020,9.2,8,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,09/01/2020,Erie,70,10017,4364,331798
780,09/02/2020,25.7,24,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/02/2020,Erie,69,10086,3801,335599
781,09/02/2020,20.1,19,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,09/02/2020,Erie,69,10086,3801,335599
782,09/03/2020,21.6,20,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/03/2020,Erie,70,10156,3606,339205
783,09/03/2020,22.0,21,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,09/03/2020,Erie,70,10156,3606,339205
784,09/04/2020,16.9,15,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/04/2020,Erie,56,10212,4124,343329
785,09/04/2020,14.0,13,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,09/04/2020,Erie,56,10212,4124,343329
786,09/05/2020,10.6,9,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/05/2020,Erie,54,10266,2017,345346
787,09/05/2020,19.9,18,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,09/05/2020,Erie,54,10266,2017,345346
788,09/06/2020,14.0,13,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/06/2020,Erie,54,10320,2176,347522
789,09/06/2020,12.2,11,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,09/06/2020,Erie,54,10320,2176,347522
790,09/07/2020,4.2,4,BUFFALO,21,88.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/07/2020,Erie,26,10346,2250,349772
791,09/07/2020,9.6,8,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,09/07/2020,Erie,26,10346,2250,349772
792,09/08/2020,8.8,8,BUFFALO,19,79.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/08/2020,Erie,48,10394,2523,352295
793,09/08/2020,7.5,7,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,09/08/2020,Erie,48,10394,2523,352295
794,09/09/2020,11.5,10,BUFFALO,19,79.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/09/2020,Erie,50,10444,4218,356513
795,09/09/2020,10.6,9,Buffalo Near-Road,19,79.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,09/09/2020,Erie,50,10444,4218,356513
796,09/10/2020,13.4,12,BUFFALO,22,92.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/10/2020,Erie,59,10503,3118,359631
797,09/10/2020,13.8,12,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,09/10/2020,Erie,59,10503,3118,359631
798,09/11/2020,7.4,7,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/11/2020,Erie,64,10567,3728,363359
799,09/11/2020,7.1,7,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,09/11/2020,Erie,64,10567,3728,363359
800,09/12/2020,9.1,8,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/12/2020,Erie,70,10637,3130,366489
801,09/12/2020,3.8,3,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,09/12/2020,Erie,70,10637,3130,366489
802,09/13/2020,5.3,5,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/13/2020,Erie,31,10668,2288,368777
803,09/13/2020,5.2,5,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,09/13/2020,Erie,31,10668,2288,368777
804,09/14/2020,23.5,22,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/14/2020,Erie,48,10716,2882,371659
805,09/14/2020,18.9,17,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,09/14/2020,Erie,48,10716,2882,371659
806,09/15/2020,17.6,16,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/15/2020,Erie,36,10752,2568,374227
807,09/15/2020,27.7,25,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,09/15/2020,Erie,36,10752,2568,374227
808,09/16/2020,12.8,11,BUFFALO,19,79.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/16/2020,Erie,81,10833,4437,378664
809,09/16/2020,19.6,18,Buffalo Near-Road,19,79.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,09/16/2020,Erie,81,10833,4437,378664
810,09/17/2020,10.1,9,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/17/2020,Erie,40,10873,2670,381334
811,09/17/2020,10.0,9,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,09/17/2020,Erie,40,10873,2670,381334
812,09/18/2020,11.2,10,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/18/2020,Erie,44,10917,4544,385878
813,09/18/2020,15.3,14,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,09/18/2020,Erie,44,10917,4544,385878
814,09/19/2020,17.9,16,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/19/2020,Erie,82,10999,4104,389982
815,09/19/2020,10.2,9,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,09/19/2020,Erie,82,10999,4104,389982
816,09/20/2020,13.8,12,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/20/2020,Erie,43,11042,2187,392169
817,09/20/2020,10.1,9,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,09/20/2020,Erie,43,11042,2187,392169
818,09/21/2020,21.0,20,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/21/2020,Erie,40,11082,2592,394761
819,09/21/2020,10.1,9,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,09/21/2020,Erie,40,11082,2592,394761
820,09/22/2020,20.4,19,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/22/2020,Erie,30,11112,3058,397819
821,09/22/2020,19.7,18,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,09/22/2020,Erie,30,11112,3058,397819
822,09/23/2020,13.6,12,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/23/2020,Erie,89,11201,4107,401926
823,09/23/2020,18.8,17,Buffalo Near-Road,19,79.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,09/23/2020,Erie,89,11201,4107,401926
824,09/24/2020,21.2,20,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/24/2020,Erie,50,11251,3783,405709
825,09/24/2020,34.4,32,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,09/24/2020,Erie,50,11251,3783,405709
826,09/25/2020,42.5,40,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/25/2020,Erie,57,11308,3901,409610
827,09/26/2020,22.9,21,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/26/2020,Erie,34,11342,3908,413518
828,09/27/2020,26.2,25,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/27/2020,Erie,17,11359,1515,415033
829,09/28/2020,18.5,17,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/28/2020,Erie,86,11445,5162,420195
830,09/29/2020,12.7,11,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/29/2020,Erie,55,11500,5326,425521
831,09/30/2020,13.7,12,BUFFALO,20,83.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,09/30/2020,Erie,74,11574,3856,429377
832,08/15/2020,7.8,7,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,08/15/2020,Erie,33,9147,2644,276907
833,08/16/2020,9.2,8,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,08/16/2020,Erie,10,9157,1992,278899
834,08/17/2020,24.4,23,Buffalo Near-Road,19,79.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,08/17/2020,Erie,30,9187,2900,281799
835,08/18/2020,22.0,21,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,08/18/2020,Erie,54,9241,3346,285145
836,08/19/2020,13.5,12,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,08/19/2020,Erie,42,9283,3339,288484
837,03/01/2020,12.8,11,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/01/2020,Monroe,0,0,0,0
838,03/04/2020,7.4,7,Rochester Near-Road,23,96.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/04/2020,Monroe,0,0,0,0
839,03/05/2020,9.5,8,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/05/2020,Monroe,0,0,0,0
840,03/06/2020,15.1,14,Rochester Near-Road,23,96.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/06/2020,Monroe,0,0,0,0
841,03/07/2020,11.4,10,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/07/2020,Monroe,0,0,2,2
842,03/08/2020,14.8,13,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/08/2020,Monroe,0,0,1,3
843,03/09/2020,11.8,10,Rochester Near-Road,18,75.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/09/2020,Monroe,0,0,0,3
844,03/10/2020,6.9,6,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/10/2020,Monroe,0,0,0,3
845,03/11/2020,26.8,25,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/11/2020,Monroe,0,0,0,3
846,03/12/2020,19.9,18,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/12/2020,Monroe,1,1,10,13
847,03/13/2020,5.5,5,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/13/2020,Monroe,1,2,4,17
848,03/14/2020,5.4,5,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/14/2020,Monroe,0,2,2,19
849,03/15/2020,15.1,14,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/15/2020,Monroe,7,9,39,58
850,03/16/2020,27.9,25,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/16/2020,Monroe,1,10,29,87
851,03/17/2020,8.8,8,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/17/2020,Monroe,4,14,75,162
852,03/18/2020,30.9,28,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/18/2020,Monroe,13,27,153,315
853,03/19/2020,11.7,10,Rochester Near-Road,19,79.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/19/2020,Monroe,5,32,193,508
854,03/20/2020,6.5,6,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/20/2020,Monroe,10,42,148,656
855,03/21/2020,22.1,21,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/21/2020,Monroe,15,57,246,902
856,03/22/2020,25.6,24,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/22/2020,Monroe,19,76,416,1318
857,03/23/2020,10.6,9,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/23/2020,Monroe,20,96,219,1537
858,03/24/2020,17.3,16,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/24/2020,Monroe,22,118,172,1709
859,03/25/2020,11.0,10,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/25/2020,Monroe,21,139,255,1964
860,03/26/2020,16.0,15,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/26/2020,Monroe,21,160,232,2196
861,03/27/2020,12.5,11,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/27/2020,Monroe,32,192,253,2449
862,03/28/2020,14.0,13,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/28/2020,Monroe,27,219,282,2731
863,03/29/2020,3.2,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/29/2020,Monroe,23,242,129,2860
864,03/30/2020,6.3,6,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/30/2020,Monroe,50,292,383,3243
865,03/31/2020,6.2,6,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,03/31/2020,Monroe,57,349,356,3599
866,04/01/2020,11.3,10,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/01/2020,Monroe,71,420,381,3980
867,04/03/2020,6.6,6,Rochester Near-Road,23,96.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/03/2020,Monroe,48,512,328,4644
868,04/04/2020,13.5,12,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/04/2020,Monroe,36,548,277,4921
869,04/05/2020,9.3,8,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/05/2020,Monroe,26,574,225,5146
870,04/06/2020,15.0,14,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/06/2020,Monroe,22,596,305,5451
871,04/07/2020,25.2,24,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/07/2020,Monroe,55,651,420,5871
872,04/08/2020,14.7,13,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/08/2020,Monroe,47,698,382,6253
873,04/09/2020,18.6,17,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/09/2020,Monroe,44,742,380,6633
874,04/10/2020,4.7,4,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/10/2020,Monroe,25,767,284,6917
875,04/11/2020,10.9,9,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/11/2020,Monroe,31,798,220,7137
876,04/12/2020,18.3,17,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/12/2020,Monroe,25,823,157,7294
877,04/13/2020,3.8,3,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/13/2020,Monroe,27,850,304,7598
878,04/14/2020,7.6,7,Rochester Near-Road,19,79.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/14/2020,Monroe,34,884,353,7951
879,04/15/2020,14.4,13,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/15/2020,Monroe,48,932,259,8210
880,04/16/2020,10.5,9,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/16/2020,Monroe,43,975,296,8506
881,04/17/2020,11.3,10,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/17/2020,Monroe,33,1008,260,8766
882,04/18/2020,6.0,6,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/18/2020,Monroe,24,1032,202,8968
883,04/19/2020,4.4,4,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/19/2020,Monroe,22,1054,188,9156
884,04/20/2020,20.4,19,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/20/2020,Monroe,16,1070,229,9385
885,04/21/2020,9.5,8,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/21/2020,Monroe,42,1112,409,9794
886,04/22/2020,9.8,8,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/22/2020,Monroe,40,1152,500,10294
887,04/23/2020,22.1,21,Rochester Near-Road,19,79.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/23/2020,Monroe,47,1199,470,10764
888,04/24/2020,9.9,8,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/24/2020,Monroe,86,1285,1134,11898
889,04/25/2020,23.2,22,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/25/2020,Monroe,31,1316,341,12239
890,04/26/2020,4.8,4,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/26/2020,Monroe,15,1331,234,12473
891,04/27/2020,12.5,11,Rochester Near-Road,24,100.0,"Rochester, NY",Monroe,43.1450126807403,-77.55728025993191,04/27/2020,Monroe,40,1371,543,13016
