"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/12/2020","AQS","360050080","3","3.1","ug/m3 LC","13","MORRISANIA","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.83606","-73.92009"
"09/13/2020","AQS","360050080","3","3.9","ug/m3 LC","16","MORRISANIA","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.83606","-73.92009"
"09/14/2020","AQS","360050080","3","2.3","ug/m3 LC","10","MORRISANIA","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.83606","-73.92009"
"09/15/2020","AQS","360050080","3","1.7","ug/m3 LC","7","MORRISANIA","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.83606","-73.92009"
"09/16/2020","AQS","360050080","3","3.5","ug/m3 LC","15","MORRISANIA","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.83606","-73.92009"
"09/17/2020","AQS","360050080","3","6.5","ug/m3 LC","27","MORRISANIA","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.83606","-73.92009"
"09/18/2020","AQS","360050080","3","4.2","ug/m3 LC","18","MORRISANIA","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.83606","-73.92009"
"09/19/2020","AQS","360050080","3","1.4","ug/m3 LC","6","MORRISANIA","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.83606","-73.92009"
"09/20/2020","AQS","360050080","3","1.9","ug/m3 LC","8","MORRISANIA","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.83606","-73.92009"
"09/21/2020","AQS","360050080","3","1.8","ug/m3 LC","8","MORRISANIA","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.83606","-73.92009"
"09/22/2020","AQS","360050080","3","1.5","ug/m3 LC","6","MORRISANIA","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.83606","-73.92009"
"09/23/2020","AQS","360050080","3","9.3","ug/m3 LC","39","MORRISANIA","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.83606","-73.92009"
"09/24/2020","AQS","360050080","3","14.4","ug/m3 LC","56","MORRISANIA","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.83606","-73.92009"
"09/25/2020","AQS","360050080","3","17.4","ug/m3 LC","62","MORRISANIA","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.83606","-73.92009"
"09/26/2020","AQS","360050080","3","7.1","ug/m3 LC","30","MORRISANIA","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.83606","-73.92009"
"09/27/2020","AQS","360050080","3","3.5","ug/m3 LC","15","MORRISANIA","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.83606","-73.92009"
"09/28/2020","AQS","360050080","3","3.2","ug/m3 LC","13","MORRISANIA","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.83606","-73.92009"
"09/29/2020","AQS","360050080","3","4.1","ug/m3 LC","17","MORRISANIA","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.83606","-73.92009"
"09/30/2020","AQS","360050080","3","1.6","ug/m3 LC","7","MORRISANIA","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.83606","-73.92009"
"01/01/2020","AQS","360050110","1","2.7","ug/m3 LC","11","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/04/2020","AQS","360050110","1","12.2","ug/m3 LC","51","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/07/2020","AQS","360050110","1","7.3","ug/m3 LC","30","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/10/2020","AQS","360050110","1","6.7","ug/m3 LC","28","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/13/2020","AQS","360050110","1","7.4","ug/m3 LC","31","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/22/2020","AQS","360050110","1","13.2","ug/m3 LC","53","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/25/2020","AQS","360050110","1","6.6","ug/m3 LC","28","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/28/2020","AQS","360050110","1","1.7","ug/m3 LC","7","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/31/2020","AQS","360050110","1","7.8","ug/m3 LC","33","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/03/2020","AQS","360050110","1","8.5","ug/m3 LC","35","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/06/2020","AQS","360050110","1","5.5","ug/m3 LC","23","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/12/2020","AQS","360050110","1","0.3","ug/m3 LC","1","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/27/2020","AQS","360050110","1","2.7","ug/m3 LC","11","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/01/2020","AQS","360050110","1","5.6","ug/m3 LC","23","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/04/2020","AQS","360050110","1","3.8","ug/m3 LC","16","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/07/2020","AQS","360050110","1","2.7","ug/m3 LC","11","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"08/07/2020","AQS","360050110","1","10.4","ug/m3 LC","43","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"08/10/2020","AQS","360050110","1","13.2","ug/m3 LC","53","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"08/13/2020","AQS","360050110","1","9.4","ug/m3 LC","39","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"08/16/2020","AQS","360050110","1","7.1","ug/m3 LC","30","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"08/19/2020","AQS","360050110","1","7.2","ug/m3 LC","30","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"08/22/2020","AQS","360050110","1","9.9","ug/m3 LC","41","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"08/25/2020","AQS","360050110","1","8.4","ug/m3 LC","35","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"08/29/2020","AQS","360050110","1","6","ug/m3 LC","25","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/01/2020","AQS","360050110","4","4.1","ug/m3 LC","17","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/02/2020","AQS","360050110","4","11.3","ug/m3 LC","47","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/03/2020","AQS","360050110","4","15.8","ug/m3 LC","59","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/04/2020","AQS","360050110","4","12","ug/m3 LC","50","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/05/2020","AQS","360050110","4","2.6","ug/m3 LC","11","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/06/2020","AQS","360050110","4","9.2","ug/m3 LC","38","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/07/2020","AQS","360050110","4","9","ug/m3 LC","38","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/08/2020","AQS","360050110","4","8.4","ug/m3 LC","35","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/09/2020","AQS","360050110","4","4.7","ug/m3 LC","20","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/10/2020","AQS","360050110","4","8","ug/m3 LC","33","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/11/2020","AQS","360050110","4","10.1","ug/m3 LC","42","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/12/2020","AQS","360050110","4","5.2","ug/m3 LC","22","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/13/2020","AQS","360050110","4","10.3","ug/m3 LC","43","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/14/2020","AQS","360050110","4","15.5","ug/m3 LC","58","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/15/2020","AQS","360050110","4","15.1","ug/m3 LC","57","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/16/2020","AQS","360050110","4","9.5","ug/m3 LC","40","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/17/2020","AQS","360050110","4","3.4","ug/m3 LC","14","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/18/2020","AQS","360050110","4","6.2","ug/m3 LC","26","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/19/2020","AQS","360050110","4","7.3","ug/m3 LC","30","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/20/2020","AQS","360050110","4","3.2","ug/m3 LC","13","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/21/2020","AQS","360050110","4","4.8","ug/m3 LC","20","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/22/2020","AQS","360050110","4","11","ug/m3 LC","46","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/23/2020","AQS","360050110","4","21.9","ug/m3 LC","72","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/24/2020","AQS","360050110","4","24.5","ug/m3 LC","77","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/25/2020","AQS","360050110","4","8.5","ug/m3 LC","35","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/26/2020","AQS","360050110","4","5.9","ug/m3 LC","25","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/27/2020","AQS","360050110","4","6.8","ug/m3 LC","28","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/28/2020","AQS","360050110","4","2.6","ug/m3 LC","11","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/29/2020","AQS","360050110","4","3.2","ug/m3 LC","13","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/30/2020","AQS","360050110","4","6.5","ug/m3 LC","27","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"01/31/2020","AQS","360050110","4","10.1","ug/m3 LC","42","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/01/2020","AQS","360050110","4","21.3","ug/m3 LC","70","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/02/2020","AQS","360050110","4","14.8","ug/m3 LC","57","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/03/2020","AQS","360050110","4","10.6","ug/m3 LC","44","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/04/2020","AQS","360050110","4","15.3","ug/m3 LC","58","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/05/2020","AQS","360050110","4","5.9","ug/m3 LC","25","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/06/2020","AQS","360050110","4","7.6","ug/m3 LC","32","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/07/2020","AQS","360050110","4","4.4","ug/m3 LC","18","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/08/2020","AQS","360050110","4","7.4","ug/m3 LC","31","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/09/2020","AQS","360050110","4","12","ug/m3 LC","50","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/10/2020","AQS","360050110","4","10.2","ug/m3 LC","43","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/11/2020","AQS","360050110","4","8.4","ug/m3 LC","35","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/12/2020","AQS","360050110","4","10.9","ug/m3 LC","45","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/13/2020","AQS","360050110","4","9.7","ug/m3 LC","40","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/14/2020","AQS","360050110","4","4.4","ug/m3 LC","18","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/15/2020","AQS","360050110","4","5.7","ug/m3 LC","24","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/16/2020","AQS","360050110","4","12.8","ug/m3 LC","52","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/17/2020","AQS","360050110","4","11.8","ug/m3 LC","49","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/18/2020","AQS","360050110","4","12.1","ug/m3 LC","51","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/19/2020","AQS","360050110","4","7.6","ug/m3 LC","32","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/20/2020","AQS","360050110","4","4.9","ug/m3 LC","20","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/21/2020","AQS","360050110","4","5.3","ug/m3 LC","22","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/22/2020","AQS","360050110","4","10.5","ug/m3 LC","44","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/23/2020","AQS","360050110","4","13.5","ug/m3 LC","54","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/24/2020","AQS","360050110","4","20.7","ug/m3 LC","69","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/25/2020","AQS","360050110","4","13.7","ug/m3 LC","54","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/26/2020","AQS","360050110","4","7.9","ug/m3 LC","33","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/27/2020","AQS","360050110","4","3.3","ug/m3 LC","14","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/28/2020","AQS","360050110","4","8","ug/m3 LC","33","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"02/29/2020","AQS","360050110","4","5.3","ug/m3 LC","22","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/01/2020","AQS","360050110","4","5.8","ug/m3 LC","24","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/02/2020","AQS","360050110","4","13.8","ug/m3 LC","55","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/03/2020","AQS","360050110","4","13.6","ug/m3 LC","54","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/04/2020","AQS","360050110","4","5","ug/m3 LC","21","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/05/2020","AQS","360050110","4","6.7","ug/m3 LC","28","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/06/2020","AQS","360050110","4","8.3","ug/m3 LC","35","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/07/2020","AQS","360050110","4","4","ug/m3 LC","17","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/08/2020","AQS","360050110","4","6.2","ug/m3 LC","26","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/09/2020","AQS","360050110","4","10.3","ug/m3 LC","43","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/10/2020","AQS","360050110","4","10.5","ug/m3 LC","44","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/11/2020","AQS","360050110","4","6.1","ug/m3 LC","25","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/12/2020","AQS","360050110","4","10.2","ug/m3 LC","43","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/13/2020","AQS","360050110","4","7","ug/m3 LC","29","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/14/2020","AQS","360050110","4","4.5","ug/m3 LC","19","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/15/2020","AQS","360050110","4","4.2","ug/m3 LC","18","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/16/2020","AQS","360050110","4","5.6","ug/m3 LC","23","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/17/2020","AQS","360050110","4","8","ug/m3 LC","33","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/18/2020","AQS","360050110","4","8.7","ug/m3 LC","36","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/19/2020","AQS","360050110","4","5.7","ug/m3 LC","24","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
"03/20/2020","AQS","360050110","4","12.7","ug/m3 LC","52","IS 52","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.816","-73.902"
